"","state.county","date","cases","deaths","per1k","days_since_case100","days_since_death10"
"1662","Ohio-Geauga",2020-04-06,40,0,0.427126824632404,0,0
"1663","Ohio-Greene",2020-04-06,15,1,0.0887904958653226,0,0
"1664","Ohio-Guernsey",2020-04-06,1,0,0.0257234726688103,0,0
"1665","Ohio-Hamilton",2020-04-06,394,9,0.48197310492212,8,0
"1666","Ohio-Hancock",2020-04-06,14,0,0.184738001926553,0,0
"1667","Ohio-Hardin",2020-04-06,2,0,0.0637653435357883,0,0
"1668","Ohio-Highland",2020-04-06,6,0,0.139014387989157,0,0
"1669","Ohio-Holmes",2020-04-06,2,0,0.0454959053685168,0,0
"1670","Ohio-Huron",2020-04-06,9,1,0.154464009885697,0,0
"1671","Ohio-Jefferson",2020-04-06,15,0,0.229621125143513,0,0
"1672","Ohio-Knox",2020-04-06,7,1,0.112319887038285,0,0
"1673","Ohio-Lake",2020-04-06,87,3,0.378015980951471,0,0
"1674","Ohio-Lawrence",2020-04-06,10,0,0.168171804315288,0,0
"1675","Ohio-Licking",2020-04-06,57,2,0.322285171489636,0,0
"1676","Ohio-Logan",2020-04-06,5,0,0.10947626554563,0,0
"1677","Ohio-Lorain",2020-04-06,117,3,0.377622783886804,3,0
"1678","Ohio-Lucas",2020-04-06,321,12,0.749390682342394,8,1
"1679","Ohio-Madison",2020-04-06,17,2,0.380049630010507,0,0
"1680","Ohio-Mahoning",2020-04-06,272,17,1.18941941464822,8,6
"1681","Ohio-Marion",2020-04-06,25,0,0.384065874978876,0,0
"1682","Ohio-Medina",2020-04-06,83,3,0.461762709601326,0,0
"1683","Ohio-Mercer",2020-04-06,8,1,0.194306810453706,0,0
"1684","Ohio-Miami",2020-04-06,90,10,0.84122370007571,0,2
"1685","Ohio-Monroe",2020-04-06,2,0,0.146477222791856,0,0
"1686","Ohio-Montgomery",2020-04-06,109,2,0.205007833556209,1,0
"1687","Ohio-Morgan",2020-04-06,1,0,0.068927488282327,0,0
"1688","Ohio-Morrow",2020-04-06,5,0,0.141530797101449,0,0
"1689","Ohio-Muskingum",2020-04-06,5,0,0.0579945485124398,0,0
"1690","Ohio-Ottawa",2020-04-06,5,0,0.123380629241209,0,0
"1691","Ohio-Paulding",2020-04-06,1,0,0.0535561268209083,0,0
"1692","Ohio-Perry",2020-04-06,4,0,0.110699064592904,0,0
"1693","Ohio-Pickaway",2020-04-06,27,0,0.461877961578596,0,0
"1694","Ohio-Pike",2020-04-06,1,0,0.036007489557828,0,0
"1695","Ohio-Portage",2020-04-06,94,5,0.578582595743109,0,0
"1696","Ohio-Preble",2020-04-06,5,0,0.122303214128467,0,0
"1697","Ohio-Putnam",2020-04-06,1,0,0.0295325005168188,0,0
"1698","Ohio-Richland",2020-04-06,19,0,0.156825197682289,0,0
"1699","Ohio-Ross",2020-04-06,6,0,0.0782615501004357,0,0
"1700","Ohio-Sandusky",2020-04-06,5,0,0.0854437950716019,0,0
"1701","Ohio-Scioto",2020-04-06,1,0,0.0132777438457657,0,0
"1702","Ohio-Seneca",2020-04-06,6,1,0.108738990177245,0,0
"1703","Ohio-Shelby",2020-04-06,17,0,0.349866227618852,0,0
"1704","Ohio-Stark",2020-04-06,109,7,0.29411288538232,1,0
"1705","Ohio-Summit",2020-04-06,189,10,0.349344655304032,8,1
"1706","Ohio-Trumbull",2020-04-06,102,8,0.515219170194066,1,0
"1707","Ohio-Tuscarawas",2020-04-06,23,0,0.250035331079392,0,0
"1708","Ohio-Union",2020-04-06,8,0,0.135620804231369,0,0
"1709","Ohio-Van Wert",2020-04-06,2,0,0.0707338638373121,0,0
"1710","Ohio-Warren",2020-04-06,37,0,0.157713915482391,0,0
"1711","Ohio-Washington",2020-04-06,15,0,0.250371384219926,0,0
"1712","Ohio-Wayne",2020-04-06,26,0,0.22469968023507,0,0
"1713","Ohio-Williams",2020-04-06,1,0,0.0272538973073149,0,0
"1714","Ohio-Wood",2020-04-06,34,0,0.259905058211089,0,0
"1715","Ohio-Wyandot",2020-04-06,5,0,0.229652765019291,0,0
"1716","Oklahoma-Adair",2020-04-06,20,0,0.901144453455889,0,0
"1717","Oklahoma-Atoka",2020-04-06,1,0,0.0726849832824538,0,0
"1718","Oklahoma-Beckham",2020-04-06,1,0,0.045747746923464,0,0
"1719","Oklahoma-Bryan",2020-04-06,3,0,0.0625065110949057,0,0
"1720","Oklahoma-Caddo",2020-04-06,5,0,0.173840483971907,0,0
"1721","Oklahoma-Canadian",2020-04-06,35,1,0.235998543551846,0,0
"1722","Oklahoma-Carter",2020-04-06,1,0,0.0207852674024651,0,0
"1723","Oklahoma-Cherokee",2020-04-06,14,0,0.287728384405122,0,0
"1724","Oklahoma-Choctaw",2020-04-06,2,0,0.136314067611778,0,0
"1725","Oklahoma-Cleveland",2020-04-06,180,11,0.633771574640687,5,2
"1726","Oklahoma-Comanche",2020-04-06,41,0,0.339547325443689,0,0
"1727","Oklahoma-Cotton",2020-04-06,4,0,0.705965407695023,0,0
"1728","Oklahoma-Craig",2020-04-06,5,0,0.353556781219064,0,0
"1729","Oklahoma-Creek",2020-04-06,45,1,0.629177036436341,0,0
"1730","Oklahoma-Custer",2020-04-06,5,0,0.17239595903872,0,0
"1731","Oklahoma-Delaware",2020-04-06,13,0,0.302262317189425,0,0
"1732","Oklahoma-Garfield",2020-04-06,5,0,0.0818920335429769,0,0
"1733","Oklahoma-Garvin",2020-04-06,10,0,0.360867525531377,0,0
"1734","Oklahoma-Grady",2020-04-06,8,0,0.143281871261239,0,0
"1735","Oklahoma-Grant",2020-04-06,1,0,0.230786983614124,0,0
"1736","Oklahoma-Greer",2020-04-06,26,3,4.55182072829132,0,0
"1737","Oklahoma-Jackson",2020-04-06,4,0,0.163065633917652,0,0
"1738","Oklahoma-Jefferson",2020-04-06,1,0,0.166611129623459,0,0
"1739","Oklahoma-Kay",2020-04-06,30,1,0.689053240847076,0,0
"1740","Oklahoma-Kingfisher",2020-04-06,3,0,0.190294957183635,0,0
"1741","Oklahoma-Kiowa",2020-04-06,1,0,0.114836931557189,0,0
"1742","Oklahoma-Latimer",2020-04-06,4,1,0.397101161520897,0,0
"1743","Oklahoma-Le Flore",2020-04-06,1,0,0.0200589733817423,0,0
"1744","Oklahoma-Lincoln",2020-04-06,9,0,0.25804971757892,0,0
"1745","Oklahoma-Logan",2020-04-06,6,0,0.124971360729833,0,0
"1746","Oklahoma-Love",2020-04-06,2,0,0.195064859065639,0,0
"1747","Oklahoma-Major",2020-04-06,1,0,0.131078778345786,0,0
"1748","Oklahoma-Mayes",2020-04-06,10,1,0.24330900243309,0,0
"1749","Oklahoma-McClain",2020-04-06,12,0,0.296486633394278,0,0
"1750","Oklahoma-McCurtain",2020-04-06,1,0,0.030458089668616,0,0
"1751","Oklahoma-McIntosh",2020-04-06,1,0,0.0510308226168606,0,0
"1752","Oklahoma-Muskogee",2020-04-06,20,2,0.294130623409856,0,0
"1753","Oklahoma-Noble",2020-04-06,6,0,0.539035127122451,0,0
"1754","Oklahoma-Nowata",2020-04-06,9,0,0.893211591901548,0,0
"1755","Oklahoma-Oklahoma",2020-04-06,279,11,0.34987221513003,10,6
"1756","Oklahoma-Okmulgee",2020-04-06,11,0,0.285974262316392,0,0
"1757","Oklahoma-Osage",2020-04-06,31,3,0.660094116645018,0,0
"1758","Oklahoma-Ottawa",2020-04-06,12,0,0.385517396472516,0,0
"1759","Oklahoma-Pawnee",2020-04-06,22,1,1.34342940889106,0,0
"1760","Oklahoma-Payne",2020-04-06,21,0,0.256773941113176,0,0
"1761","Oklahoma-Pittsburg",2020-04-06,6,0,0.13744444953498,0,0
"1762","Oklahoma-Pontotoc",2020-04-06,8,0,0.208964580503605,0,0
"1763","Oklahoma-Pottawatomie",2020-04-06,13,1,0.179083094555874,0,0
"1764","Oklahoma-Rogers",2020-04-06,15,0,0.162234071318098,0,0
"1765","Oklahoma-Seminole",2020-04-06,3,1,0.123670541676973,0,0
"1766","Oklahoma-Sequoyah",2020-04-06,7,1,0.168394717217157,0,0
"1767","Oklahoma-Stephens",2020-04-06,11,1,0.254966043158798,0,0
"1768","Oklahoma-Texas",2020-04-06,3,0,0.150127608467197,0,0
"1769","Oklahoma-Tillman",2020-04-06,1,0,0.137931034482759,0,0
"1770","Oklahoma-Tulsa",2020-04-06,249,8,0.382164432002357,6,0
"1771","Oklahoma-Wagoner",2020-04-06,49,2,0.602787585036106,0,0
"1772","Oklahoma-Washington",2020-04-06,39,1,0.756884740039203,0,0
"1773","Oklahoma-Woodward",2020-04-06,1,0,0.049478007025877,0,0
"1774","Oregon-Benton",2020-04-06,21,1,0.225677839510816,0,0
"1775","Oregon-Clackamas",2020-04-06,90,3,0.215214724513196,0,0
"1776","Oregon-Clatsop",2020-04-06,4,0,0.0994431185361973,0,0
"1777","Oregon-Columbia",2020-04-06,8,0,0.152805898307675,0,0
"1778","Oregon-Crook",2020-04-06,1,0,0.0409768890345845,0,0
"1779","Oregon-Curry",2020-04-06,2,0,0.0872410032715376,0,0
"1780","Oregon-Deschutes",2020-04-06,40,0,0.202334945268397,0,0
"1781","Oregon-Douglas",2020-04-06,12,0,0.108127590556857,0,0
"1782","Oregon-Grant",2020-04-06,1,0,0.138908181691902,0,0
"1783","Oregon-Hood River",2020-04-06,2,0,0.0855358823026259,0,0
"1784","Oregon-Jackson",2020-04-06,39,0,0.176515316098197,0,0
"1785","Oregon-Josephine",2020-04-06,16,0,0.182884314240973,0,0
"1786","Oregon-Klamath",2020-04-06,18,0,0.263782643102084,0,0
"1787","Oregon-Lane",2020-04-06,29,1,0.0759029175511101,0,0
"1788","Oregon-Lincoln",2020-04-06,4,0,0.0800608462431448,0,0
"1789","Oregon-Linn",2020-04-06,44,2,0.339116293767197,0,0
"1790","Oregon-Malheur",2020-04-06,2,0,0.0654214778711851,0,0
"1791","Oregon-Marion",2020-04-06,209,6,0.600888970668568,9,0
"1792","Oregon-Morrow",2020-04-06,2,0,0.172369214858226,0,0
"1793","Oregon-Multnomah",2020-04-06,243,7,0.298946306536836,8,0
"1794","Oregon-Polk",2020-04-06,26,1,0.302027066271708,0,0
"1795","Oregon-Sherman",2020-04-06,1,0,0.561797752808989,0,0
"1796","Oregon-Tillamook",2020-04-06,3,0,0.110963160230803,0,0
"1797","Oregon-Umatilla",2020-04-06,8,0,0.102629890955741,0,0
"1798","Oregon-Union",2020-04-06,3,0,0.111794298490777,0,0
"1799","Oregon-Wallowa",2020-04-06,1,0,0.13873473917869,0,0
"1800","Oregon-Wasco",2020-04-06,7,0,0.262349149239187,0,0
"1801","Oregon-Washington",2020-04-06,271,5,0.450471415843296,12,0
"1802","Oregon-Yamhill",2020-04-06,25,3,0.233426704014939,0,0
"1803","Pennsylvania-Adams",2020-04-06,25,0,0.242697240046986,0,0
"1804","Pennsylvania-Allegheny",2020-04-06,642,4,0.5279409890259,12,0
"1805","Pennsylvania-Armstrong",2020-04-06,13,0,0.200818722483973,0,0
"1806","Pennsylvania-Beaver",2020-04-06,96,6,0.58561938400161,0,0
"1807","Pennsylvania-Bedford",2020-04-06,4,0,0.0835282325425994,0,0
"1808","Pennsylvania-Berks",2020-04-06,326,3,0.7740452650274,7,0
"1809","Pennsylvania-Blair",2020-04-06,6,0,0.0492493577062932,0,0
"1810","Pennsylvania-Bradford",2020-04-06,10,0,0.165774248628218,0,0
"1811","Pennsylvania-Bucks",2020-04-06,713,20,1.1348623999236,13,3
"1812","Pennsylvania-Butler",2020-04-06,91,2,0.484421329443767,0,0
"1813","Pennsylvania-Cambria",2020-04-06,7,0,0.0537667445004301,0,0
"1814","Pennsylvania-Cameron",2020-04-06,1,0,0.224870699347875,0,0
"1815","Pennsylvania-Carbon",2020-04-06,59,1,0.919260851952261,0,0
"1816","Pennsylvania-Centre",2020-04-06,44,0,0.270960987775965,0,0
"1817","Pennsylvania-Chester",2020-04-06,307,3,0.584774157172817,11,0
"1818","Pennsylvania-Clarion",2020-04-06,6,0,0.156095530464644,0,0
"1819","Pennsylvania-Clearfield",2020-04-06,7,0,0.0883225033120939,0,0
"1820","Pennsylvania-Clinton",2020-04-06,3,0,0.0776558293642576,0,0
"1821","Pennsylvania-Columbia",2020-04-06,26,0,0.400221661227757,0,0
"1822","Pennsylvania-Crawford",2020-04-06,9,0,0.106346524241099,0,0
"1823","Pennsylvania-Cumberland",2020-04-06,68,2,0.268382207838339,0,0
"1824","Pennsylvania-Dauphin",2020-04-06,132,1,0.474310004707167,2,0
"1825","Pennsylvania-Delaware",2020-04-06,822,15,1.45038262222826,13,4
"1826","Pennsylvania-Erie",2020-04-06,20,1,0.0741487720963341,0,0
"1827","Pennsylvania-Fayette",2020-04-06,29,1,0.224329718272816,0,0
"1828","Pennsylvania-Forest",2020-04-06,4,0,0.551952532082241,0,0
"1829","Pennsylvania-Franklin",2020-04-06,32,0,0.206415656627555,0,0
"1830","Pennsylvania-Fulton",2020-04-06,1,0,0.0688231245698555,0,0
"1831","Pennsylvania-Greene",2020-04-06,12,0,0.33118979935418,0,0
"1832","Pennsylvania-Huntingdon",2020-04-06,4,0,0.0886053517632465,0,0
"1833","Pennsylvania-Indiana",2020-04-06,17,0,0.202205226410381,0,0
"1834","Pennsylvania-Juniata",2020-04-06,11,0,0.444211121431167,0,0
"1835","Pennsylvania-Lackawanna",2020-04-06,190,7,0.90616862367294,5,0
"1836","Pennsylvania-Lancaster",2020-04-06,408,11,0.747630670448798,7,1
"1837","Pennsylvania-Lawrence",2020-04-06,24,2,0.280662363177098,0,0
"1838","Pennsylvania-Lebanon",2020-04-06,124,0,0.874514256698145,2,0
"1839","Pennsylvania-Lehigh",2020-04-06,1006,8,2.72393980255498,10,0
"1840","Pennsylvania-Luzerne",2020-04-06,849,5,2.67471496485695,8,0
"1841","Pennsylvania-Lycoming",2020-04-06,10,0,0.0882620323215562,0,0
"1842","Pennsylvania-McKean",2020-04-06,1,0,0.0246153846153846,0,0
"1843","Pennsylvania-Mercer",2020-04-06,18,0,0.164497733586782,0,0
"1844","Pennsylvania-Mifflin",2020-04-06,5,0,0.108370540552256,0,0
"1845","Pennsylvania-Monroe",2020-04-06,572,11,3.35935068214787,10,5
"1846","Pennsylvania-Montgomery",2020-04-06,1230,22,1.48029581846519,16,4
"1847","Pennsylvania-Montour",2020-04-06,33,0,1.8102029621503,0,0
"1848","Pennsylvania-Northampton",2020-04-06,716,12,2.34534942758406,9,4
"1849","Pennsylvania-Northumberland",2020-04-06,15,0,0.165120042270731,0,0
"1850","Pennsylvania-Perry",2020-04-06,5,1,0.108056708160443,0,0
"1851","Pennsylvania-Philadelphia",2020-04-06,3611,28,2.27957961294493,15,7
"1852","Pennsylvania-Pike",2020-04-06,125,2,2.23978211399595,2,0
"1853","Pennsylvania-Potter",2020-04-06,3,0,0.18153213118722,0,0
"1854","Pennsylvania-Schuylkill",2020-04-06,103,0,0.728641260903091,1,0
"1855","Pennsylvania-Snyder",2020-04-06,8,1,0.198157138610918,0,0
"1856","Pennsylvania-Somerset",2020-04-06,6,0,0.0816915599003363,0,0
"1857","Pennsylvania-Sullivan",2020-04-06,1,0,0.164853280580284,0,0
"1858","Pennsylvania-Susquehanna",2020-04-06,6,0,0.148780003967467,0,0
"1859","Pennsylvania-Tioga",2020-04-06,8,0,0.197088024438915,0,0
"1860","Pennsylvania-Union",2020-04-06,6,0,0.133561872537453,0,0
"1861","Pennsylvania-Venango",2020-04-06,5,0,0.0986816136417463,0,0
"1862","Pennsylvania-Warren",2020-04-06,1,0,0.0255160623612564,0,0
"1863","Pennsylvania-Washington",2020-04-06,53,0,0.256205738041718,0,0
"1864","Pennsylvania-Wayne",2020-04-06,35,0,0.681450906329705,0,0
"1865","Pennsylvania-Westmoreland",2020-04-06,157,0,0.449986958976667,4,0
"1866","Pennsylvania-Wyoming",2020-04-06,5,0,0.186608942300515,0,0
"1867","Pennsylvania-York",2020-04-06,189,1,0.420881044319442,5,0
"1868","Puerto Rico-Unknown",2020-04-06,513,21,0.160629039601164,10,6
"1869","Rhode Island-Bristol",2020-04-06,25,0,0.515687204769075,0,0
"1870","Rhode Island-Kent",2020-04-06,92,0,0.559978574732793,0,0
"1871","Rhode Island-Newport",2020-04-06,42,0,0.511683438512707,0,0
"1872","Rhode Island-Providence",2020-04-06,538,7,0.842031455665792,9,0
"1873","Rhode Island-Unknown",2020-04-06,332,20,0.313396472024173,15,3
"1874","Rhode Island-Washington",2020-04-06,53,0,0.422051808850347,0,0
"1875","South Carolina-Abbeville",2020-04-06,6,0,0.244628368736494,0,0
"1876","South Carolina-Aiken",2020-04-06,27,1,0.158013015590618,0,0
"1877","South Carolina-Allendale",2020-04-06,2,0,0.230202578268877,0,0
"1878","South Carolina-Anderson",2020-04-06,72,4,0.355453746581226,0,0
"1879","South Carolina-Bamberg",2020-04-06,5,0,0.355467083748045,0,0
"1880","South Carolina-Barnwell",2020-04-06,3,0,0.143774561487587,0,0
"1881","South Carolina-Beaufort",2020-04-06,163,4,0.848419233611976,6,0
"1882","South Carolina-Berkeley",2020-04-06,52,0,0.228163242024159,0,0
"1883","South Carolina-Calhoun",2020-04-06,5,1,0.343571772143201,0,0
"1884","South Carolina-Charleston",2020-04-06,300,1,0.729206671754909,10,0
"1885","South Carolina-Cherokee",2020-04-06,4,0,0.0698080279232112,0,0
"1886","South Carolina-Chester",2020-04-06,14,0,0.43418930653765,0,0
"1887","South Carolina-Chesterfield",2020-04-06,15,0,0.328587075575027,0,0
"1888","South Carolina-Clarendon",2020-04-06,58,2,1.71877315157801,0,0
"1889","South Carolina-Colleton",2020-04-06,10,0,0.265413912997319,0,0
"1890","South Carolina-Darlington",2020-04-06,27,0,0.405295865982167,0,0
"1891","South Carolina-Dillon",2020-04-06,1,0,0.0328094753764887,0,0
"1892","South Carolina-Dorchester",2020-04-06,52,0,0.319392662567794,0,0
"1893","South Carolina-Edgefield",2020-04-06,6,0,0.220102714600147,0,0
"1894","South Carolina-Fairfield",2020-04-06,16,0,0.715979773571397,0,0
"1895","South Carolina-Florence",2020-04-06,39,5,0.282009935426956,0,0
"1896","South Carolina-Georgetown",2020-04-06,21,1,0.335035098915124,0,0
"1897","South Carolina-Greenville",2020-04-06,204,2,0.389653552150544,7,0
"1898","South Carolina-Greenwood",2020-04-06,11,0,0.155343096411574,0,0
"1899","South Carolina-Hampton",2020-04-06,3,0,0.156071168452814,0,0
"1900","South Carolina-Horry",2020-04-06,76,6,0.214640152959351,0,0
"1901","South Carolina-Jasper",2020-04-06,11,0,0.365776610248396,0,0
"1902","South Carolina-Kershaw",2020-04-06,152,2,2.28396267524154,7,0
"1903","South Carolina-Lancaster",2020-04-06,43,0,0.438721789168673,0,0
"1904","South Carolina-Laurens",2020-04-06,6,0,0.0888981079519358,0,0
"1905","South Carolina-Lee",2020-04-06,18,2,1.06964582838127,0,0
"1906","South Carolina-Lexington",2020-04-06,124,3,0.415062761506276,2,0
"1907","South Carolina-Marion",2020-04-06,4,1,0.130475910884953,0,0
"1908","South Carolina-Marlboro",2020-04-06,6,0,0.229726625315874,0,0
"1909","South Carolina-McCormick",2020-04-06,2,0,0.211349466342597,0,0
"1910","South Carolina-Newberry",2020-04-06,7,0,0.18210197710718,0,0
"1911","South Carolina-Oconee",2020-04-06,8,0,0.100570738943504,0,0
"1912","South Carolina-Orangeburg",2020-04-06,28,0,0.324920220481578,0,0
"1913","South Carolina-Pickens",2020-04-06,20,0,0.157624286750102,0,0
"1914","South Carolina-Richland",2020-04-06,311,7,0.748029507479092,8,0
"1915","South Carolina-Saluda",2020-04-06,4,0,0.195379280027353,0,0
"1916","South Carolina-Spartanburg",2020-04-06,88,1,0.275184889847867,0,0
"1917","South Carolina-Sumter",2020-04-06,90,3,0.843320433654107,0,0
"1918","South Carolina-Union",2020-04-06,12,0,0.439302972616781,0,0
"1919","South Carolina-Williamsburg",2020-04-06,11,0,0.362223393045311,0,0
"1920","South Carolina-York",2020-04-06,95,2,0.338103559340734,0,0
"1921","South Dakota-Aurora",2020-04-06,1,0,0.363504180298073,0,0
"1922","South Dakota-Beadle",2020-04-06,21,1,1.13802633718095,0,0
"1923","South Dakota-Bon Homme",2020-04-06,2,0,0.289813070569483,0,0
"1924","South Dakota-Brookings",2020-04-06,4,0,0.1140348376429,0,0
"1925","South Dakota-Brown",2020-04-06,13,0,0.334715105950205,0,0
"1926","South Dakota-Charles Mix",2020-04-06,2,0,0.215238915195867,0,0
"1927","South Dakota-Clark",2020-04-06,1,0,0.267665952890792,0,0
"1928","South Dakota-Clay",2020-04-06,3,0,0.213219616204691,0,0
"1929","South Dakota-Codington",2020-04-06,11,0,0.392730907922454,0,0
"1930","South Dakota-Davison",2020-04-06,3,1,0.151706700379267,0,0
"1931","South Dakota-Deuel",2020-04-06,1,0,0.229832222477591,0,0
"1932","South Dakota-Fall River",2020-04-06,1,0,0.148964695367198,0,0
"1933","South Dakota-Faulk",2020-04-06,1,0,0.434971726837756,0,0
"1934","South Dakota-Hamlin",2020-04-06,1,0,0.162232316677482,0,0
"1935","South Dakota-Hughes",2020-04-06,3,0,0.171174255391989,0,0
"1936","South Dakota-Hutchinson",2020-04-06,2,0,0.274310794129749,0,0
"1937","South Dakota-Lake",2020-04-06,1,0,0.0781433148394155,0,0
"1938","South Dakota-Lawrence",2020-04-06,9,0,0.348243305989785,0,0
"1939","South Dakota-Lincoln",2020-04-06,24,0,0.392618767177071,0,0
"1940","South Dakota-Lyman",2020-04-06,1,0,0.264480296217932,0,0
"1941","South Dakota-Marshall",2020-04-06,1,0,0.202634245187437,0,0
"1942","South Dakota-McCook",2020-04-06,2,0,0.358037952022914,0,0
"1943","South Dakota-Meade",2020-04-06,1,0,0.0352957786248765,0,0
"1944","South Dakota-Minnehaha",2020-04-06,140,0,0.724885312788012,2,0
"1945","South Dakota-Pennington",2020-04-06,6,0,0.0527356624917601,0,0
"1946","South Dakota-Roberts",2020-04-06,4,0,0.384837406195882,0,0
"1947","South Dakota-Spink",2020-04-06,3,0,0.470514429109159,0,0
"1948","South Dakota-Todd",2020-04-06,1,0,0.0982607841210573,0,0
"1949","South Dakota-Turner",2020-04-06,4,0,0.477099236641221,0,0
"1950","South Dakota-Union",2020-04-06,3,0,0.188300276173738,0,0
"1951","South Dakota-Unknown",2020-04-06,0,2,0,0,0
"1952","South Dakota-Yankton",2020-04-06,18,0,0.788989217147366,0,0
"1953","Tennessee-Anderson",2020-04-06,10,0,0.129907246226194,0,0
"1954","Tennessee-Bedford",2020-04-06,8,0,0.160923702049766,0,0
"1955","Tennessee-Benton",2020-04-06,4,0,0.247524752475248,0,0
"1956","Tennessee-Bledsoe",2020-04-06,3,0,0.199150292087095,0,0
"1957","Tennessee-Blount",2020-04-06,38,2,0.285525366674681,0,0
"1958","Tennessee-Bradley",2020-04-06,23,0,0.212746276940154,0,0
"1959","Tennessee-Campbell",2020-04-06,5,0,0.125495708046785,0,0
"1960","Tennessee-Cannon",2020-04-06,7,0,0.476904210382886,0,0
"1961","Tennessee-Carroll",2020-04-06,8,0,0.288111787373501,0,0
"1962","Tennessee-Carter",2020-04-06,3,0,0.0531999787200085,0,0
"1963","Tennessee-Cheatham",2020-04-06,13,0,0.319669510905648,0,0
"1964","Tennessee-Chester",2020-04-06,6,0,0.346880962016535,0,0
"1965","Tennessee-Claiborne",2020-04-06,2,0,0.0625801808567227,0,0
"1966","Tennessee-Clay",2020-04-06,1,0,0.131319763624425,0,0
"1967","Tennessee-Cocke",2020-04-06,1,0,0.0277746917009221,0,0
"1968","Tennessee-Coffee",2020-04-06,7,0,0.123849964614296,0,0
"1969","Tennessee-Cumberland",2020-04-06,26,0,0.429610046265697,0,0
"1970","Tennessee-Davidson",2020-04-06,1034,7,1.48960446247464,18,0
"1971","Tennessee-DeKalb",2020-04-06,7,0,0.341630063445583,0,0
"1972","Tennessee-Dickson",2020-04-06,24,0,0.444872840513087,0,0
"1973","Tennessee-Dyer",2020-04-06,9,0,0.24220242740655,0,0
"1974","Tennessee-Fayette",2020-04-06,21,0,0.510538983298082,0,0
"1975","Tennessee-Fentress",2020-04-06,2,0,0.107973870323382,0,0
"1976","Tennessee-Franklin",2020-04-06,14,1,0.331690674753601,0,0
"1977","Tennessee-Gibson",2020-04-06,12,0,0.244235035515845,0,0
"1978","Tennessee-Giles",2020-04-06,3,0,0.10181916915558,0,0
"1979","Tennessee-Grainger",2020-04-06,3,0,0.128644939965695,0,0
"1980","Tennessee-Greene",2020-04-06,17,1,0.24613068091329,0,0
"1981","Tennessee-Grundy",2020-04-06,15,0,1.11715200714977,0,0
"1982","Tennessee-Hamblen",2020-04-06,4,0,0.0616010102565682,0,0
"1983","Tennessee-Hamilton",2020-04-06,83,9,0.225663668693108,0,0
"1984","Tennessee-Hardeman",2020-04-06,6,0,0.239520958083832,0,0
"1985","Tennessee-Hardin",2020-04-06,2,0,0.0779666302822392,0,0
"1986","Tennessee-Hawkins",2020-04-06,14,1,0.246539640052126,0,0
"1987","Tennessee-Haywood",2020-04-06,5,0,0.288950531668978,0,0
"1988","Tennessee-Henderson",2020-04-06,1,0,0.0355656720133727,0,0
"1989","Tennessee-Henry",2020-04-06,5,0,0.154583397743082,0,0
"1990","Tennessee-Hickman",2020-04-06,2,0,0.0794344268806101,0,0
"1991","Tennessee-Houston",2020-04-06,2,0,0.243872698451408,0,0
"1992","Tennessee-Humphreys",2020-04-06,3,0,0.161446561188247,0,0
"1993","Tennessee-Jackson",2020-04-06,3,0,0.254539283896148,0,0
"1994","Tennessee-Jefferson",2020-04-06,7,0,0.128452151573539,0,0
"1995","Tennessee-Johnson",2020-04-06,2,0,0.112435349673937,0,0
"1996","Tennessee-Knox",2020-04-06,119,3,0.253022986819416,2,0
"1997","Tennessee-Lauderdale",2020-04-06,5,0,0.195061054109936,0,0
"1998","Tennessee-Lawrence",2020-04-06,4,0,0.0906166462779213,0,0
"1999","Tennessee-Lewis",2020-04-06,2,0,0.163025758069775,0,0
"2000","Tennessee-Lincoln",2020-04-06,5,0,0.145492638072514,0,0
"2001","Tennessee-Loudon",2020-04-06,13,0,0.240437967004513,0,0
"2002","Tennessee-Macon",2020-04-06,11,1,0.44711812047801,0,0
"2003","Tennessee-Madison",2020-04-06,22,0,0.224526453298498,0,0
"2004","Tennessee-Marion",2020-04-06,20,1,0.691873940568029,0,0
"2005","Tennessee-Marshall",2020-04-06,9,0,0.261818181818182,0,0
"2006","Tennessee-Maury",2020-04-06,24,0,0.248996233931962,0,0
"2007","Tennessee-McMinn",2020-04-06,3,0,0.0557683012975425,0,0
"2008","Tennessee-McNairy",2020-04-06,4,0,0.155678368490698,0,0
"2009","Tennessee-Meigs",2020-04-06,2,0,0.161004669135405,0,0
"2010","Tennessee-Monroe",2020-04-06,6,0,0.128907508862391,0,0
"2011","Tennessee-Montgomery",2020-04-06,54,1,0.258381859679511,0,0
"2012","Tennessee-Morgan",2020-04-06,5,0,0.233612110451806,0,0
"2013","Tennessee-Obion",2020-04-06,2,1,0.066513685190728,0,0
"2014","Tennessee-Overton",2020-04-06,4,0,0.179848028415988,0,0
"2015","Tennessee-Perry",2020-04-06,3,0,0.37147102526003,0,0
"2016","Tennessee-Polk",2020-04-06,3,0,0.178231939163498,0,0
"2017","Tennessee-Putnam",2020-04-06,81,0,1.00940868589943,0,0
"2018","Tennessee-Roane",2020-04-06,5,0,0.0936645311153572,0,0
"2019","Tennessee-Robertson",2020-04-06,60,0,0.835503321125701,0,0
"2020","Tennessee-Rutherford",2020-04-06,161,3,0.48452382743729,5,0
"2021","Tennessee-Scott",2020-04-06,3,0,0.135943447525829,0,0
"2022","Tennessee-Sequatchie",2020-04-06,2,0,0.133102622121656,0,0
"2023","Tennessee-Sevier",2020-04-06,16,0,0.162849872773537,0,0
